time,open,high,low,close,Bullish Research Event,Bearish Research Event,RC_DateKey,RC_Direction,RC_ProductionSignal,RC_C1_Open,RC_C1_High,RC_C1_Low,RC_C1_Close,RC_C1_VWAP,RC_C1_VWAP_State,RC_C1_RelOpeningVol,RC_C2_Open,RC_C2_High,RC_C2_Low,RC_C2_Close,RC_C2_VWAP,RC_C2_RelOpeningVol,RC_Combined_RelVol,RC_ATR_Selected,RC_DeltaPct,RC_PMH,RC_PML,RC_AH_High,RC_AH_Low,RC_PDH,RC_PDL,RC_StructureBreakCode,RC_MFE_1m,RC_MAE_1m,RC_MFE_3m,RC_MAE_3m,RC_MFE_5m,RC_MAE_5m,RC_MFE_10m,RC_MAE_10m,RC_Final_MFE,RC_Final_MAE,RC_Outcome_050v050,RC_Outcome_100v050,RC_MinutesTo_025,RC_MinutesTo_050,RC_MinutesTo_100,RC_MinutesTo_Adverse050,RC_EventTimestamp,RC_C1_Volume,RC_C1_TR,RC_C2_Volume,RC_C2_TR,RC_ATR_PreviousDaily,RC_ATR_PreviousDay1M,RC_ATR_Previous5Days1M,RC_ATR_FirstTwoCandles,RC_VWAP_Distance,RC_PM_Volume,RC_AH_Volume,RC_PreviousRTHClose,RC_MFE_2m,RC_MAE_2m,Volume,Volume MA,HTF_Stock_D1_Open,HTF_Stock_D1_High,HTF_Stock_D1_Low,HTF_Stock_D1_Close,HTF_Stock_D2_Open,HTF_Stock_D2_High,HTF_Stock_D2_Low,HTF_Stock_D2_Close,HTF_Stock_W1_Open,HTF_Stock_W1_High,HTF_Stock_W1_Low,HTF_Stock_W1_Close,HTF_Stock_W2_Open,HTF_Stock_W2_High,HTF_Stock_W2_Low,HTF_Stock_W2_Close,HTF_SPX_D1_Open,HTF_SPX_D1_High,HTF_SPX_D1_Low,HTF_SPX_D1_Close,HTF_SPX_D2_Open,HTF_SPX_D2_High,HTF_SPX_D2_Low,HTF_SPX_D2_Close,HTF_SPX_W1_Open,HTF_SPX_W1_High,HTF_SPX_W1_Low,HTF_SPX_W1_Close,HTF_SPX_W2_Open,HTF_SPX_W2_High,HTF_SPX_W2_Low,HTF_SPX_W2_Close,HTF_NASDAQ_D1_Open,HTF_NASDAQ_D1_High,HTF_NASDAQ_D1_Low,HTF_NASDAQ_D1_Close,HTF_NASDAQ_D2_Open,HTF_NASDAQ_D2_High,HTF_NASDAQ_D2_Low,HTF_NASDAQ_D2_Close,HTF_NASDAQ_W1_Open,HTF_NASDAQ_W1_High,HTF_NASDAQ_W1_Low,HTF_NASDAQ_W1_Close,HTF_NASDAQ_W2_Open,HTF_NASDAQ_W2_High,HTF_NASDAQ_W2_Low,HTF_NASDAQ_W2_Close,HTF_DJIA_D1_Open,HTF_DJIA_D1_High,HTF_DJIA_D1_Low,HTF_DJIA_D1_Close,HTF_DJIA_D2_Open,HTF_DJIA_D2_High,HTF_DJIA_D2_Low,HTF_DJIA_D2_Close,HTF_DJIA_W1_Open,HTF_DJIA_W1_High,HTF_DJIA_W1_Low,HTF_DJIA_W1_Close,HTF_DJIA_W2_Open,HTF_DJIA_W2_High,HTF_DJIA_W2_Low,HTF_DJIA_W2_Close
1782758100,80.25,80.39,80.24,80.375,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,1637,1835.85,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782758400,80.36,80.54,80.33,80.46,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,3228,1921.85,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782758700,80.43,80.43,80.13,80.13,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,1394,1911.5,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782759000,80.13,80.14,79.975,80.085,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,1967,1944.95,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782759300,80.08,80.09,80.02,80.05,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,2378,1953.35,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782759600,80.02,80.08,79.81,79.835,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,2625,2020.55,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782759900,79.82,79.82,79.66,79.78,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,1750,1981.65,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782760200,79.78,79.95,79.75,79.875,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,2207,1936.45,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782760500,79.87,79.89,79.72,79.72,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,1880,1907.65,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782760800,79.76,79.86,79.66,79.73,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,2924,2005.5,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782761100,79.725,79.935,79.62,79.62,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,7079,2310.5,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782761400,79.58,79.63,79.42,79.49,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,3996,2413.45,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782761700,79.52,79.55,79.42,79.47,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,1723,2423.15,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782762000,79.44,79.48,79.12,79.19,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,7671,2729.1,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782762300,79.19,79.485,79.17,79.43,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,6134,2835.9,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782762600,79.49,79.55,79.27,79.38,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,10700,3333.45,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782762900,79.37,79.37,79.15,79.25,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,25625,4514.4,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782763200,79.26,79.26,79.26,79.26,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,200,4422,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782763800,79.99,80,79.95,79.95,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,103,4355.3,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782765000,79.3,79.3,79.3,79.3,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,20,4262.05,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782767400,79.62,79.62,79.5,79.5,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,53,4182.85,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
1782773100,79.21,79.21,79.21,79.21,0,0,20260629,0,0,80.62,81.61,80.62,81.275,81.16833333333334,0,0.24511696132170155,80.88,81.155,80.81,81.155,81.10113403350839,0.15240174672489082,0.18589797227568125,0.1618083482470578,,80.75,78.66,78.81,78.43,79.3,75.55,0,,,,,,,,,,,0,0,,,,,,635,0.9899999999999949,698,0.4650000000000034,5.950670833603861,0.15730649350649348,0.1618083482470578,0.7274999999999991,,2406,5249,78.74,,,1,4021.5,75.3,79.38,75.3,78.74,79.15,80.15,74.41,74.68,81.31,85.5,74.41,78.74,90,93.86,81.76,82.72,7312.74,7392.95,7294.18,7354.03,7404.91,7419.08,7323.5,7357.48,7500.44,7530.01,7294.18,7354.03,7516.75,7577.92,7402.61,7500.57,25105.4142,25491.3747,25014.9599,25297.6177,25724.7791,25724.7791,25123.4264,25358.6029,26483.3098,26561.1184,25014.9599,25297.6177,26447.2301,26788.6179,25960.4094,26517.9314,51803.77,52130.07,51614.74,51614.74,52009.02,52655.66,51857.78,51920.63,51555.19,52655.66,51301.77,51614.74,51364.55,52281.19,51364.55,51564.71
