time,open,high,low,close,Bullish Research Event,Bearish Research Event,FTHC_EventDateKey,FTHC_EventTimestamp,FTHC_Direction,FTHC_ResearchEvent,FTHC_ProductionSignal,FTHC_ReferencePrice,FTHC_C1_Open,FTHC_C1_High,FTHC_C1_Low,FTHC_C1_Close,FTHC_C1_Volume,FTHC_C1_TR,FTHC_C1_VWAP,FTHC_C2_Open,FTHC_C2_High,FTHC_C2_Low,FTHC_C2_Close,FTHC_C2_Volume,FTHC_C2_TR,FTHC_C2_VWAP,FTHC_C1_RelVol,FTHC_C2_RelVol,FTHC_Combined_RelVol,FTHC_ATR_Selected,FTHC_ATR_PrevDaily,FTHC_ATR_PrevDay1M,FTHC_ATR_Prev5Day1M,FTHC_ATR_First2,FTHC_VWAP_Distance,FTHC_DeltaPct,FTHC_PMH,FTHC_PML,FTHC_PM_Open,FTHC_PM_Last,FTHC_PM_Volume,FTHC_AH_High,FTHC_AH_Low,FTHC_AH_Volume,FTHC_PDH,FTHC_PDL,FTHC_PrevRTHClose,FTHC_Outcome_050v050,FTHC_Outcome_100v050,FTHC_MinutesTo_025,FTHC_MinutesTo_050,FTHC_MinutesTo_075,FTHC_MinutesTo_100,FTHC_MinutesTo_Adverse050,FTHC_Final_MFE,FTHC_Final_MAE,FTHC_CP1_MFE,FTHC_CP1_MAE,FTHC_CP2_MFE,FTHC_CP2_MAE,FTHC_CP3_MFE,FTHC_CP3_MAE,FTHC_CP5_MFE,FTHC_CP5_MAE,FTHC_CP10_MFE,FTHC_CP10_MAE,Volume,Volume MA,FTHS_EventDateKey,FTHS_EventTimestamp,FTHS_Direction,FTHS_CP1_PM_State,FTHS_CP1_AH_State,FTHS_CP1_PD_State,FTHS_CP1_LevelsRetained,FTHS_CP1_MinLevelsRetained,FTHS_CP2_PM_State,FTHS_CP2_AH_State,FTHS_CP2_PD_State,FTHS_CP2_LevelsRetained,FTHS_CP2_MinLevelsRetained,FTHS_CP3_PM_State,FTHS_CP3_AH_State,FTHS_CP3_PD_State,FTHS_CP3_LevelsRetained,FTHS_CP3_MinLevelsRetained,FTHS_CP5_PM_State,FTHS_CP5_AH_State,FTHS_CP5_PD_State,FTHS_CP5_LevelsRetained,FTHS_CP5_MinLevelsRetained,FTHS_CP10_PM_State,FTHS_CP10_AH_State,FTHS_CP10_PD_State,FTHS_CP10_LevelsRetained,FTHS_CP10_MinLevelsRetained,FTHS_CP1_PM_Lost,FTHS_CP1_PM_Reclaimed,FTHS_CP1_AH_Lost,FTHS_CP1_AH_Reclaimed,FTHS_CP1_PD_Lost,FTHS_CP1_PD_Reclaimed,FTHS_CP2_PM_Lost,FTHS_CP2_PM_Reclaimed,FTHS_CP2_AH_Lost,FTHS_CP2_AH_Reclaimed,FTHS_CP2_PD_Lost,FTHS_CP2_PD_Reclaimed,FTHS_CP3_PM_Lost,FTHS_CP3_PM_Reclaimed,FTHS_CP3_AH_Lost,FTHS_CP3_AH_Reclaimed,FTHS_CP3_PD_Lost,FTHS_CP3_PD_Reclaimed,FTHS_CP5_PM_Lost,FTHS_CP5_PM_Reclaimed,FTHS_CP5_AH_Lost,FTHS_CP5_AH_Reclaimed,FTHS_CP5_PD_Lost,FTHS_CP5_PD_Reclaimed,FTHS_CP10_PM_Lost,FTHS_CP10_PM_Reclaimed,FTHS_CP10_AH_Lost,FTHS_CP10_AH_Reclaimed,FTHS_CP10_PD_Lost,FTHS_CP10_PD_Reclaimed,FTHV_EventDateKey,FTHV_EventTimestamp,FTHV_Direction,FTHV_CP1_Open,FTHV_CP1_High,FTHV_CP1_Low,FTHV_CP1_Close,FTHV_CP1_RTH_VWAP,FTHV_CP1_VWAP_State,FTHV_CP1_VWAP_Lost,FTHV_CP1_VWAP_Reclaimed,FTHV_CP1_WrongSideCloseCount,FTHV_CP1_MaxWrongSideStreak,FTHV_Has_CP1,FTHV_CP2_Open,FTHV_CP2_High,FTHV_CP2_Low,FTHV_CP2_Close,FTHV_CP2_RTH_VWAP,FTHV_CP2_VWAP_State,FTHV_CP2_VWAP_Lost,FTHV_CP2_VWAP_Reclaimed,FTHV_CP2_WrongSideCloseCount,FTHV_CP2_MaxWrongSideStreak,FTHV_Has_CP2,FTHV_CP3_Open,FTHV_CP3_High,FTHV_CP3_Low,FTHV_CP3_Close,FTHV_CP3_RTH_VWAP,FTHV_CP3_VWAP_State,FTHV_CP3_VWAP_Lost,FTHV_CP3_VWAP_Reclaimed,FTHV_CP3_WrongSideCloseCount,FTHV_CP3_MaxWrongSideStreak,FTHV_Has_CP3,FTHV_CP5_Open,FTHV_CP5_High,FTHV_CP5_Low,FTHV_CP5_Close,FTHV_CP5_RTH_VWAP,FTHV_CP5_VWAP_State,FTHV_CP5_VWAP_Lost,FTHV_CP5_VWAP_Reclaimed,FTHV_CP5_WrongSideCloseCount,FTHV_CP5_MaxWrongSideStreak,FTHV_Has_CP5,FTHV_CP10_Open,FTHV_CP10_High,FTHV_CP10_Low,FTHV_CP10_Close,FTHV_CP10_RTH_VWAP,FTHV_CP10_VWAP_State,FTHV_CP10_VWAP_Lost,FTHV_CP10_VWAP_Reclaimed,FTHV_CP10_WrongSideCloseCount,FTHV_CP10_MaxWrongSideStreak,FTHV_Has_CP10
1780332300,400.6,401.26,400.34,401.26,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,816,877.75,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1780332600,401.19,402.24,401.19,401.84,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,2379,968.75,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1780332900,401.8,401.93,401.59,401.75,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,1198,950.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1780333200,401.6,401.98,401.4,401.73,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,1608,989.65,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1780333500,401.54,401.83,401.515,401.71,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,330,984.25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1780333800,401.71,402.05,401.44,402.05,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,3862,1023.8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1780334100,402.06,402.32,401.93,402.32,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,393,1009.85,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1780334400,402.37,402.57,402.23,402.48,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,379,1008.2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1780334700,402.47,403.29,402.13,403.29,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,2006,1072.35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1780335000,403.37,403.72,402.89,403.15,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,1160,1114.25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1780335300,402.86,403.15,402.73,403.15,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,175,1065.65,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1780335600,403.055,404.08,402.93,403.33,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,2250,1157,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1780335900,403.55,403.91,403.44,403.91,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,209,1135.75,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1780336200,404,404.23,403.49,403.49,0,0,,,0,0,0,,395.16,398.01,393.5,395.28,2512,4.509999999999991,395.59666666666664,395.39,397.84,395,397.64,361,2.839999999999975,395.75121939900214,2.2646952758745043,0.6460272011453114,1.7224220623501199,0.36572538030769286,14.175867435905927,0.33882428940568476,0.36572538030769286,3.674999999999983,,,402.5,396.05,400,396.1,2985,402.35,400.01,214,404,397.69,400.76,0,0,,,,,,,,,,,,,,,,,,327,1147.7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
